Ituaçu (BA);19577
Ituberá (BA);29428
Iuiu (BA);11399
Jaborandi (BA);9056
Jacaraci (BA);15459
Jacobina (BA);83635
Jaguaquara (BA);56033
Jaguarari (BA);34499
Jaguaripe (BA);19036
Jandaíra (BA);11120
Jequié (BA);162209
Jeremoabo (BA);41605
Jiquiriçá (BA);15106
Jitaúna (BA);12692
João Dourado (BA);25646
Juazeiro (BA);221773
Jucuruçu (BA);9924
Jussara (BA);16006
Jussari (BA);6275
Jussiape (BA);7066
Lafaiete Coutinho (BA);3975
Lagoa Real (BA);16029
Laje (BA);24306
Lajedão (BA);4068
Lajedinho (BA);4017
Lajedo do Tabocal (BA);8886
Lamarão (BA);9007
Lapão (BA);28244
Lauro de Freitas (BA);197636
Lençóis (BA);11636
Licínio de Almeida (BA);12969
Livramento de Nossa Senhora (BA);46739
Luís Eduardo Magalhães (BA);83557
Macajuba (BA);11879
Macarani (BA);19110
Macaúbas (BA);50987
Macururé (BA);8266
Madre de Deus (BA);21007
Maetinga (BA);4456
Maiquinique (BA);10274
Mairi (BA);19695
Malhada (BA);17526
Malhada de Pedras (BA);8856
Manoel Vitorino (BA);14251
Mansidão (BA);13959
Maracás (BA);23018
Maragogipe (BA);46260
Maraú (BA);21313
Marcionílio Souza (BA);10931
Mascote (BA);14728
Mata de São João (BA);46998
Matina (BA);12488
Medeiros Neto (BA);23586
Miguel Calmon (BA);27520
Milagres (BA);11585
Mirangaba (BA);18729
Mirante (BA);9578
Monte Santo (BA);51953
Morpará (BA);8950
Morro do Chapéu (BA);36856
Mortugaba (BA);12529
Mucugê (BA);9957
Mucuri (BA);42072
Mulungu do Morro (BA);11988
Mundo Novo (BA);27364
Muniz Ferreira (BA);7678
Muquém do São Francisco (BA);11644
Muritiba (BA);30631
Mutuípe (BA);22998
Nazaré (BA);29546
Nilo Peçanha (BA);14368
Nordestina (BA);13597
Nova Canaã (BA);17141
Nova Fátima (BA);8119
Nova Ibiá (BA);6986
Nova Itarana (BA);8428
Nova Redenção (BA);9500
Nova Soure (BA);25460
Nova Viçosa (BA);44052
Novo Horizonte (BA);12514
Novo Triunfo (BA);16037
Olindina (BA);29227
Oliveira dos Brejinhos (BA);22805
Ouriçangas (BA);8916
Ourolândia (BA);18025
Palmas de Monte Alto (BA);22553
Palmeiras (BA);9250
Paramirim (BA);22286
Paratinga (BA);32967
Paripiranga (BA);30075
Pau Brasil (BA);10673
Paulo Afonso (BA);120706
Pé de Serra (BA);14226
Pedrão (BA);7527
Pedro Alexandre (BA);18209
Piatã (BA);18267
Pilão Arcado (BA);35740
Pindaí (BA);16889
Pindobaçu (BA);21171
Pintadas (BA);11012
Piraí do Norte (BA);10411
Piripá (BA);11849
Piritiba (BA);25211
Planaltino (BA);9582
Planalto (BA);26915
Poções (BA);48861
Pojuca (BA);39718
Ponto Novo (BA);15830
Porto Seguro (BA);149324
Potiraguá (BA);8438
Prado (BA);29326
Presidente Dutra (BA);15734
Presidente Jânio Quadros (BA);13334
Presidente Tancredo Neves (BA);28082
Queimadas (BA);26552
Quijingue (BA);28632
Quixabeira (BA);9411
Rafael Jambeiro (BA);23562
Remanso (BA);42672
Retirolândia (BA);14730
Riachão das Neves (BA);23313
Riachão do Jacuípe (BA);34784
Riacho de Santana (BA);36439
Ribeira do Amparo (BA);15443
Ribeira do Pombal (BA);54965
Ribeirão do Largo (BA);7437
Rio de Contas (BA);13712
Rio do Antônio (BA);15804
Rio do Pires (BA);12130
Rio Real (BA);41767
Rodelas (BA);9405
Ruy Barbosa (BA);32009
Salinas da Margarida (BA);15772
Salvador (BA);2953986
Santa Bárbara (BA);21415
Santa Brígida (BA);14976
Santa Cruz Cabrália (BA);28552
Santa Cruz da Vitória (BA);6698
Santa Inês (BA);11161
Santaluz (BA);38422
Santa Luzia (BA);13398
Santa Maria da Vitória (BA);41769
Santana (BA);27492
Santanópolis (BA);9263
Santa Rita de Cássia (BA);29146
Santa Terezinha (BA);10682
Santo Amaro (BA);61961
Santo Antônio de Jesus (BA);103342
Santo Estêvão (BA);53898
São Desidério (BA);33661
São Domingos (BA);9404
São Félix (BA);15310
São Félix do Coribe (BA);15825
São Felipe (BA);21964
São Francisco do Conde (BA);40220
São Gabriel (BA);19613
São Gonçalo dos Campos (BA);38018
São José da Vitória (BA);6045
São José do Jacuípe (BA);10784
São Miguel das Matas (BA);12092
São Sebastião do Passé (BA);45827
Sapeaçu (BA);18114
Sátiro Dias (BA);20429
Saubara (BA);12380
Saúde (BA);13385
Seabra (BA);45568
Sebastião Laranjeiras (BA);11696
Senhor do Bonfim (BA);81218
Serra do Ramalho (BA);32991
Sento Sé (BA);41891
Serra Dourada (BA);18320
Serra Preta (BA);16036
Serrinha (BA);83088
Serrolândia (BA);13832
Simões Filho (BA);136050
Sítio do Mato (BA);13437
Sítio do Quinto (BA);11283
Sobradinho (BA);23713
Souto Soares (BA);17503
Tabocas do Brejo Velho (BA);13057
Tanhaçu (BA);21315
Tanque Novo (BA);17884
Tanquinho (BA);8232
Taperoá (BA);21462
Tapiramutá (BA);17845
Teixeira de Freitas (BA);161690
Teodoro Sampaio (BA);7936
Teofilândia (BA);23378
Teolândia (BA);15357
Terra Nova (BA);13536
Tremedal (BA);17700
Tucano (BA);52540
Uauá (BA);25773
Ubaíra (BA);20800
Ubaitaba (BA);20489
Ubatã (BA);27527
Uibaí (BA);14474
Umburanas (BA);19522
Una (BA);21331
Urandi (BA);17356
Uruçuca (BA);21711
Utinga (BA);19780
Valença (BA);98749
Valente (BA);28743
Várzea da Roça (BA);14662
Várzea do Poço (BA);9449
Várzea Nova (BA);13454
Varzedo (BA);9375
Vera Cruz (BA);43640
Vereda (BA);6620
Vitória da Conquista (BA);348718
Wagner (BA);9753
Wanderley (BA);12935
Wenceslau Guimarães (BA);22365
Xique-Xique (BA);48365
Abadia dos Dourados (MG);7059
Abaeté (MG);23611
Abre Campo (MG);13733
Acaiaca (MG);4065
Açucena (MG);9997
Água Boa (MG);14370
Água Comprida (MG);2058
Aguanil (MG);4440
Águas Formosas (MG);19416
Águas Vermelhas (MG);13576
Aimorés (MG);25711
Aiuruoca (MG);6209
Alagoa (MG);2752
Albertina (MG);3046
Além Paraíba (MG);35866
Alfenas (MG);79707
Alfredo Vasconcelos (MG);6775
Almenara (MG);41794
Alpercata (MG);7515
Alpinópolis (MG);19846
Alterosa (MG);14551
Alto Caparaó (MG);5791
Alto Rio Doce (MG);11693
Alvarenga (MG);4199
Alvinópolis (MG);15599
Alvorada de Minas (MG);3673
Amparo do Serra (MG);4924
Andradas (MG);40706
Cachoeira de Pajeú (MG);9479
Andrelândia (MG);12507
Angelândia (MG);8541
Antônio Carlos (MG);11608
Antônio Dias (MG);9637
Antônio Prado de Minas (MG);1664
Araçaí (MG);2368
Aracitaba (MG);2111
Araçuaí (MG);37361
Araguari (MG);117445
Arantina (MG);2873
Araponga (MG);8544
Araporã (MG);6774
Arapuá (MG);2883
Araújos (MG);8996
Araxá (MG);104283
Arceburgo (MG);10578
Arcos (MG);39811
Areado (MG);14956
Argirita (MG);2859
Aricanduva (MG);5192
Arinos (MG);18243
Astolfo Dutra (MG);14118
Ataléia (MG);13762
Augusto de Lima (MG);5023
Baependi (MG);19315
Baldim (MG);8051
Bambuí (MG);24018
Bandeira (MG);4984
Bandeira do Sul (MG);5739
Barão de Cocais (MG);31968
Barão de Monte Alto (MG);5648
Barbacena (MG);136689
Barra Longa (MG);5624
Barroso (MG);20882
Bela Vista de Minas (MG);10416
Belmiro Braga (MG);3503
Belo Horizonte (MG);2523794
Belo Oriente (MG);26158
Belo Vale (MG);7841
Berilo (MG);12360
Bertópolis (MG);4678
Berizal (MG);4720
Betim (MG);427146
Bias Fortes (MG);3613
Bicas (MG);14545
Biquinhas (MG);2619
Boa Esperança (MG);40530
Bocaina de Minas (MG);5185
Bocaiúva (MG);50168
Bom Despacho (MG);50042
Bom Jardim de Minas (MG);6644
Bom Jesus da Penha (MG);4203
Bom Jesus do Amparo (MG);6018
Bom Jesus do Galho (MG);15459
Bom Repouso (MG);10775
Bom Sucesso (MG);17907
Bonfim (MG);7020
Bonfinópolis de Minas (MG);5764
Bonito de Minas (MG);10951
Borda da Mata (MG);19055
Botelhos (MG);15322
Botumirim (MG);6540
Brasilândia de Minas (MG);16105
Brasília de Minas (MG);32732
Brás Pires (MG);4550
Braúnas (MG);5003
Brazópolis (MG);14889
Brumadinho (MG);38863
Bueno Brandão (MG);11233
Buenópolis (MG);10594
Bugre (MG);4146
Buritis (MG);24689
Buritizeiro (MG);28335
Cabeceira Grande (MG);6940
Cabo Verde (MG);14330
Cachoeira da Prata (MG);3710
Cachoeira de Minas (MG);11646
Cachoeira Dourada (MG);2691
Caetanópolis (MG);11399
Caeté (MG);44377
Caiana (MG);5440
Cajuri (MG);4108
Caldas (MG);14529
Camacho (MG);3064
Camanducaia (MG);22057
Cambuí (MG);29165
Cambuquira (MG);13053
Campanário (MG);3757
Campanha (MG);16627
Campestre (MG);21440
Campina Verde (MG);20079
Campo Azul (MG);3863
Campo Belo (MG);54458
Campo do Meio (MG);11878
Campo Florido (MG);7886
Campos Altos (MG);15387
Campos Gerais (MG);29057
Canaã (MG);4699
Canápolis (MG);12117
Cana Verde (MG);5735
Candeias (MG);15147
Cantagalo (MG);4517
Caparaó (MG);5489
Capela Nova (MG);4805
Capelinha (MG);37867
Capetinga (MG);7152
Capim Branco (MG);9678
Capinópolis (MG);16250
Capitão Andrade (MG);5405
Capitão Enéas (MG);15237
Capitólio (MG);8682
Caputira (MG);9431
Caraí (MG);23781
Caranaíba (MG);3299
Carandaí (MG);25376
Carangola (MG);33559
Caratinga (MG);91841
Carbonita (MG);9544
Careaçu (MG);6757
Carlos Chagas (MG);19750
Carmésia (MG);2629
Carmo da Cachoeira (MG);12350
Carmo da Mata (MG);11559
Carmo de Minas (MG);14822
Carmo do Cajuru (MG);22136
Carmo do Paranaíba (MG);30861
Carmo do Rio Claro (MG);21458
Carmópolis de Minas (MG);18995
Carneirinho (MG);10072
Carrancas (MG);4110
Carvalhópolis (MG);3581
Carvalhos (MG);4617
Casa Grande (MG);2309
Cascalho Rico (MG);3071
Cássia (MG);18057
Conceição da Barra de Minas (MG);4050
Cataguases (MG);75025
Catas Altas (MG);5316
Catas Altas da Noruega (MG);3666
Catuji (MG);6612
Catuti (MG);5151
Caxambu (MG);22208
Cedro do Abaeté (MG);1209
Central de Minas (MG);7112
Centralina (MG);10622
Chácara (MG);3101
Chalé (MG);5823
Chapada do Norte (MG);15675
Chapada Gaúcha (MG);12971
Chiador (MG);2789
Cipotânea (MG);6868
Claraval (MG);4847
Claro dos Poções (MG);7819
Cláudio (MG);28287
Coimbra (MG);7559
Coluna (MG);9146
Comendador Gomes (MG);3138
Comercinho (MG);7599
Conceição da Aparecida (MG);10374
Conceição das Pedras (MG);2858
Conceição das Alagoas (MG);26818
Conceição de Ipanema (MG);4644
Conceição do Mato Dentro (MG);18126
Conceição do Pará (MG);5515
Conceição do Rio Verde (MG);13724
Conceição dos Ouros (MG);11467
Cônego Marinho (MG);7624
Confins (MG);6608
Congonhal (MG);11706
Congonhas (MG);53843
Congonhas do Norte (MG);5134
Conquista (MG);6960
Conselheiro Lafaiete (MG);127369
Conselheiro Pena (MG);23240
Consolação (MG);1810
Contagem (MG);658580
Coqueiral (MG);9432
Coração de Jesus (MG);27052
Cordisburgo (MG);9029
Cordislândia (MG);3587
Corinto (MG);24384
Coroaci (MG);10339
Coromandel (MG);28508
Coronel Fabriciano (MG);110326
Coronel Murta (MG);9411
Coronel Pacheco (MG);3125
Coronel Xavier Chaves (MG);3471
Córrego Danta (MG);3359
Córrego do Bom Jesus (MG);3804
Córrego Fundo (MG);6295
Córrego Novo (MG);2970
Couto de Magalhães de Minas (MG);4444
Crisólita (MG);6631
Cristais (MG);12564
Cristália (MG);6042
Cristiano Otoni (MG);5225
Cristina (MG);10482
Crucilândia (MG);5057
Cruzeiro da Fortaleza (MG);4174
Cruzília (MG);15497
Cuparaque (MG);4995
Curral de Dentro (MG);7623
Curvelo (MG);79878
Datas (MG);5471
Delfim Moreira (MG);8205
Delfinópolis (MG);7186
Delta (MG);9904
Descoberto (MG);5047
Desterro de Entre Rios (MG);7334
Desterro do Melo (MG);3015
Diamantina (MG);48230
Diogo de Vasconcelos (MG);3913
Dionísio (MG);8287
Divinésia (MG);3455
Divino (MG);20133
Divino das Laranjeiras (MG);5086
Divinolândia de Minas (MG);7559
Divinópolis (MG);234937
Divisa Alegre (MG);6625
Divisa Nova (MG);6068
Divisópolis (MG);10547
Dom Bosco (MG);3818
Dom Cavati (MG);5247
Dom Joaquim (MG);4602
Dom Silvério (MG);5351
Dom Viçoso (MG);3072
Dona Euzébia (MG);6527
Dores de Campos (MG);10093
Dores de Guanhães (MG);5316
Dores do Indaiá (MG);13923
Dores do Turvo (MG);4437
Doresópolis (MG);1533
Douradoquara (MG);1930
Durandé (MG);7884
Elói Mendes (MG);27730
Engenheiro Caldas (MG);11098
Engenheiro Navarro (MG);7377
Entre Folhas (MG);5443
Entre Rios de Minas (MG);15292
Ervália (MG);19015
Esmeraldas (MG);69010
Espera Feliz (MG);24805
Espinosa (MG);32214
Espírito Santo do Dourado (MG);4712
Estiva (MG);11449
Estrela Dalva (MG);2448
Estrela do Indaiá (MG);3590
Estrela do Sul (MG);7981
Eugenópolis (MG);11285
Ewbank da Câmara (MG);3952
Extrema (MG);34344
Fama (MG);2426
Faria Lemos (MG);3371
Felício dos Santos (MG);5012
São Gonçalo do Rio Preto (MG);3205
Felisburgo (MG);7431
Felixlândia (MG);15273
Fernandes Tourinho (MG);3369
Ferros (MG);10432
Fervedouro (MG);11039
Florestal (MG);7343
Formiga (MG);68423
Formoso (MG);9294
Fortaleza de Minas (MG);4407
Fortuna de Minas (MG);2932
Francisco Badaró (MG);10557
Francisco Dumont (MG);5215
Francisco Sá (MG);26428
Franciscópolis (MG);5672
Frei Gaspar (MG);6024
Frei Inocêncio (MG);9597
Frei Lagonegro (MG);3510
Fronteira (MG);17072
Fronteira dos Vales (MG);4733
Fruta de Leite (MG);5709
Frutal (MG);58770
Funilândia (MG);4277
Galiléia (MG);7034
Gameleiras (MG);5246
Glaucilândia (MG);3160
Goiabeira (MG);3328
Goianá (MG);3952
Gonçalves (MG);4410
Gonzaga (MG);6223
Gouveia (MG);12064
Governador Valadares (MG);280901
Grão Mogol (MG);15931
Grupiara (MG);1418
Guanhães (MG);34054
Guapé (MG);14460
Guaraciaba (MG);10542
Guaraciama (MG);5001
Guaranésia (MG);19378
Guarani (MG);9047
Guarará (MG);3938
Guarda-Mor (MG);6736
Guaxupé (MG);52294
Guidoval (MG);7300
Guimarânia (MG);7956
Guiricema (MG);8714
Gurinhatã (MG);5959
Heliodora (MG);6561
Iapu (MG);10962
Ibertioga (MG);5150
Ibiá (MG);25100
Ibiaí (MG);8400
Ibiracatu (MG);6165
Ibiraci (MG);13575
Ibirité (MG);177475
Ibitiúra de Minas (MG);3536
Ibituruna (MG);3018
Icaraí de Minas (MG);11835
Igarapé (MG);41127
Igaratinga (MG);10547
Iguatama (MG);8172
Ijaci (MG);6460
Ilicínea (MG);12358
Imbé de Minas (MG);6899
Inconfidentes (MG);7356
Indaiabira (MG);7524
Indianópolis (MG);6806
Ingaí (MG);2785
Inhapim (MG);24792
Inhaúma (MG);6240
Inimutaba (MG);7489
Ipaba (MG);18375
Ipanema (MG);19736
Ipatinga (MG);261203
Ipiaçu (MG);4285
Ipuiúna (MG);10125
Iraí de Minas (MG);6969
Itabira (MG);119285
Itabirinha (MG);11498
Itabirito (MG);50816
Itacambira (MG);5374
Itacarambi (MG);18443
Itaguara (MG);13329
Itaipé (MG);12725
Itajubá (MG);97000
Itamarandiba (MG);34661
Itamarati de Minas (MG);4362
Itambacuri (MG);23637
Itambé do Mato Dentro (MG);2207
Itamogi (MG);10501
Itamonte (MG);15391
Itanhandu (MG);15290
Itanhomi (MG);12394
Itaobim (MG);21559
Itapagipe (MG);15041
Itapecerica (MG);22158
Itapeva (MG);9618
Itatiaiuçu (MG);10979
Itaú de Minas (MG);16082
Itaúna (MG);92696
Itaverava (MG);5690
Itinga (MG);15147
Itueta (MG);6120
Ituiutaba (MG);104526
Itumirim (MG);6213
Iturama (MG);38484
Itutinga (MG);3926
Jaboticatubas (MG);19545
Jacinto (MG);12561
Jacuí (MG);7809
Jacutinga (MG);25453
Jaguaraçu (MG);3158
Jaíba (MG);37939
Jampruca (MG);5414
Janaúba (MG);71653
Januária (MG);68584
Japaraíba (MG);4308
Japonvar (MG);8683
Jeceaba (MG);5209
Jenipapo de Minas (MG);7672
Jequeri (MG);12859
Jequitaí (MG);7890
Jequitibá (MG);5319
Jequitinhonha (MG);25560
Jesuânia (MG);4898
Joaíma (MG);15634
Joanésia (MG);4996
João Monlevade (MG);79590
João Pinheiro (MG);48751
Joaquim Felício (MG);4669
Jordânia (MG);10901
José Gonçalves de Minas (MG);4631
José Raydan (MG);4894
Josenópolis (MG);4877
Nova União (MG);5804
Juatuba (MG);25874
Juiz de Fora (MG);563769
Juramento (MG);4358
Juruaia (MG);10341
Juvenília (MG);5860
Ladainha (MG);18152
Lagamar (MG);7795
Lagoa da Prata (MG);51204
Lagoa dos Patos (MG);4248
Lagoa Dourada (MG);13056
Lagoa Formosa (MG);18175
Lagoa Grande (MG);9440
Lagoa Santa (MG);61752
Lajinha (MG);20301
Lambari (MG);20870
Lamim (MG);3498
Laranjal (MG);6852
Lassance (MG);6664
Lavras (MG);102124
Leandro Ferreira (MG);3300
Leme do Prado (MG);4998
Leopoldina (MG);53354
Liberdade (MG);5296
Lima Duarte (MG);16910
Limeira do Oeste (MG);7487
Lontra (MG);9044
Luisburgo (MG);6409
Luislândia (MG);6756
Luminárias (MG);5572
Luz (MG);18400
Machacalis (MG);7237
Machado (MG);41920
Madre de Deus de Minas (MG);5153
Malacacheta (MG);19157
Mamonas (MG);6624
Manga (MG);19372
Manhuaçu (MG);88580
Manhumirim (MG);22784
Mantena (MG);28132
Maravilhas (MG);7876
Mar de Espanha (MG);12743
Maria da Fé (MG);14488
Mariana (MG);59857
Marilac (MG);4254
Mário Campos (MG);14988
Maripá de Minas (MG);2979
Marliéria (MG);4129
Marmelópolis (MG);2900
Martinho Campos (MG);13436
Martins Soares (MG);8172
Mata Verde (MG);8539
Materlândia (MG);4619
Mateus Leme (MG);30678
Matias Barbosa (MG);14449
Matias Cardoso (MG);10999
Matipó (MG);18914
Mato Verde (MG);12849
Matozinhos (MG);37344
Matutina (MG);3846
Medeiros (MG);3765
Medina (MG);21409
Mendes Pimentel (MG);6564
Mercês (MG);10868
Mesquita (MG);5911
Minas Novas (MG);32009
Minduri (MG);3970
Mirabela (MG);13726
Miradouro (MG);10837
Miraí (MG);14946
Miravânia (MG);4885
Moeda (MG);4957
Moema (MG);7525
Monjolos (MG);2327
Monsenhor Paulo (MG);8711
Montalvânia (MG);15603
Monte Alegre de Minas (MG);21095
Monte Azul (MG);21783
Monte Belo (MG);13453
Monte Carmelo (MG);48248
Monte Formoso (MG);4936
Monte Santo de Minas (MG);21949
Montes Claros (MG);402027
Monte Sião (MG);23444
Montezuma (MG);8168
Morada Nova de Minas (MG);8860
Morro da Garça (MG);2595
Morro do Pilar (MG);3339
Munhoz (MG);6261
Muriaé (MG);108537
Mutum (MG);27528
Muzambinho (MG);21026
Nacip Raydan (MG);3274
Nanuque (MG);41787
Naque (MG);6930
Natalândia (MG);3382
Natércia (MG);4820
Nazareno (MG);8583
Nepomuceno (MG);27053
Ninheira (MG);10375
Nova Belém (MG);3465
Nova Era (MG);17994
Nova Lima (MG);92178
Nova Módica (MG);3757
Nova Ponte (MG);14934
Nova Porteirinha (MG);7648
Nova Resende (MG);16645
Nova Serrana (MG);94681
Novo Cruzeiro (MG);31884
Novo Oriente de Minas (MG);10869
Novorizonte (MG);5308
Olaria (MG);1873
Olhos-d'Água (MG);5943
Olímpio Noronha (MG);2763
Oliveira (MG);41907
Oliveira Fortes (MG);2182
Onça de Pitangui (MG);3192
Oratórios (MG);4710
Orizânia (MG);7949
Ouro Branco (MG);38935
Ouro Fino (MG);33716
Ouro Preto (MG);74659
Ouro Verde de Minas (MG);6110
Padre Carvalho (MG);6338
Padre Paraíso (MG);20177
Paineiras (MG);4650
Pains (MG);8391
Pai Pedro (MG);6184
Paiva (MG);1577
Palma (MG);6753
Palmópolis (MG);6161
Papagaios (MG);15516
Paracatu (MG);92386
Pará de Minas (MG);92739
Paraguaçu (MG);21583
Paraisópolis (MG);20983
Paraopeba (MG);24427
Passabém (MG);1732
Passa Quatro (MG);16470
Passa Tempo (MG);8324
Passa Vinte (MG);2104
Passos (MG);114458
Patis (MG);5976
Patos de Minas (MG);150893
Patrocínio (MG);89983
Patrocínio do Muriaé (MG);5680
Paula Cândido (MG);9698
Paulistas (MG);4982
Pavão (MG);8709
Peçanha (MG);17871
Pedra Azul (MG);24748
Pedra Bonita (MG);7117
Pedra do Anta (MG);3270
Pedra do Indaiá (MG);4034
Pedra Dourada (MG);2452
Pedralva (MG);11570
Pedras de Maria da Cruz (MG);11396
Pedrinópolis (MG);3672
Pedro Leopoldo (MG);63837
Pedro Teixeira (MG);1843
Pequeri (MG);3347
Pequi (MG);4395
Perdigão (MG);10846
Perdizes (MG);15925
Perdões (MG);21444
Periquito (MG);7060
Pescador (MG);4311
Piau (MG);2850
Piedade de Caratinga (MG);8247
Piedade de Ponte Nova (MG);4213
Piedade do Rio Grande (MG);4684
Piedade dos Gerais (MG);4981
Pimenta (MG);8720
Pingo-d'Água (MG);4873
Pintópolis (MG);7585
Piracema (MG);6566
Pirajuba (MG);5790
Piranga (MG);17918
Piranguçu (MG);5514
Piranguinho (MG);8597
Pirapetinga (MG);10876
Pirapora (MG);56706
Piraúba (MG);11080
Pitangui (MG);27706
Piumhi (MG);34525
Planura (MG);11796
Poço Fundo (MG);16903
Poços de Caldas (MG);166085
Pocrane (MG);8841
Pompéu (MG);31612
Ponte Nova (MG);60361
Ponto Chique (MG);4259
Ponto dos Volantes (MG);12138
Porteirinha (MG);38741
Porto Firme (MG);11245
Poté (MG);16641
Pouso Alegre (MG);147137
Pouso Alto (MG);6185
Prados (MG);9021
Prata (MG);27796
Pratápolis (MG);8890
Pratinha (MG);3569
Presidente Bernardes (MG);5562
Presidente Juscelino (MG);3827
Presidente Kubitschek (MG);3061
Presidente Olegário (MG);19599
Alto Jequitibá (MG);8522
Prudente de Morais (MG);10577
Quartel Geral (MG);3557
Queluzito (MG);1958
Raposos (MG);16390
Raul Soares (MG);24368
Recreio (MG);10697
Reduto (MG);7117
Resende Costa (MG);11569
Resplendor (MG);17715
Ressaquinha (MG);4861
Riachinho (MG);8290
Riacho dos Machados (MG);9672
Ribeirão das Neves (MG);328871
Ribeirão Vermelho (MG);4058
Rio Acima (MG);10123
Rio Casca (MG);14130
Rio Doce (MG);2623
Rio do Prado (MG);5302
Rio Espera (MG);5825
Rio Manso (MG);5774
Rio Novo (MG);9084
Rio Paranaíba (MG);12462
Rio Pardo de Minas (MG);31016
Rio Piracicaba (MG);14624
Rio Pomba (MG);18061
Rio Preto (MG);5544
Rio Vermelho (MG);13453
Ritápolis (MG);4834
Rochedo de Minas (MG);2293
Rodeiro (MG);7857
Romaria (MG);3644
Rosário da Limeira (MG);4580
Rubelita (MG);6789
Rubim (MG);10377
Sabará (MG);135968
Sabinópolis (MG);15936
Sacramento (MG);25998
Salinas (MG);41678
Salto da Divisa (MG);7127
Santa Bárbara (MG);30690
Santa Bárbara do Leste (MG);8180
Santa Bárbara do Monte Verde (MG);3096
Santa Bárbara do Tugúrio (MG);4590
Santa Cruz de Minas (MG);8547
Santa Cruz de Salinas (MG);4337
Santa Cruz do Escalvado (MG);4960
Santa Efigênia de Minas (MG);4587
Santa Fé de Minas (MG);3985
Santa Helena de Minas (MG);6410
Santa Juliana (MG);13380
Santa Luzia (MG);218897
Santa Margarida (MG);16173
Santa Maria de Itabira (MG);11007
Santa Maria do Salto (MG);5381
Santa Maria do Suaçuí (MG);14896
Santana da Vargem (MG);7322
Santana de Cataguases (MG);3876
Santana de Pirapama (MG);7965
Santana do Deserto (MG);4032
Santana do Garambéu (MG);2436
Santana do Jacaré (MG);4861
Santana do Manhuaçu (MG);8853
Santana do Paraíso (MG);32828
Santana do Riacho (MG);4301
Santana dos Montes (MG);3887
Santa Rita de Caldas (MG);9198
Santa Rita de Jacutinga (MG);5043
Santa Rita de Minas (MG);7149
Santa Rita de Ibitipoca (MG);3566
Santa Rita do Itueto (MG);5699
Santa Rita do Sapucaí (MG);42324
Santa Rosa da Serra (MG);3386
Santa Vitória (MG);19646
Santo Antônio do Amparo (MG);18553
Santo Antônio do Aventureiro (MG);3668
Santo Antônio do Grama (MG);4071
Santo Antônio do Itambé (MG);4040
Santo Antônio do Jacinto (MG);11977
Santo Antônio do Monte (MG);28115
Santo Antônio do Retiro (MG);7339
Santo Antônio do Rio Abaixo (MG);1813
Santo Hipólito (MG);3218
Santos Dumont (MG);47561
São Bento Abade (MG);5159
São Brás do Suaçuí (MG);3747
São Domingos das Dores (MG);5697
São Domingos do Prata (MG);17787
São Félix de Minas (MG);3458
São Francisco (MG);56805
São Francisco de Paula (MG);6673
São Francisco de Sales (MG);6224
São Francisco do Glória (MG);5085
São Geraldo (MG);11905
São Geraldo da Piedade (MG);4214
São Geraldo do Baixio (MG);3920
São Gonçalo do Abaeté (MG);6898
São Gonçalo do Pará (MG);11985
São Gonçalo do Rio Abaixo (MG);10773
São Gonçalo do Sapucaí (MG);25517
São Gotardo (MG);35016
São João Batista do Glória (MG);7431
São João da Lagoa (MG);4942
São João da Mata (MG);2811
São João da Ponte (MG);25856
São João das Missões (MG);12862
São João del Rei (MG);90263
São João do Manhuaçu (MG);11367
São João do Manteninha (MG);5759
São João do Oriente (MG);7819
São João do Pacuí (MG);4396
São João do Paraíso (MG);23729
São João Evangelista (MG);16083
São João Nepomuceno (MG);26538
São Joaquim de Bicas (MG);30160
São José da Barra (MG);7374
São José da Lapa (MG);22910
São José da Safira (MG);4303
São José da Varginha (MG);4834
São José do Alegre (MG);4228
São José do Divino (MG);3946
São José do Goiabal (MG);5633
São José do Jacuri (MG);6650
São José do Mantimento (MG);2787
São Lourenço (MG);45457
São Miguel do Anta (MG);7045
São Pedro da União (MG);4911
São Pedro dos Ferros (MG);8181
São Pedro do Suaçuí (MG);5494
São Romão (MG);11892
São Roque de Minas (MG);7092
São Sebastião da Bela Vista (MG);5438
São Sebastião da Vargem Alegre (MG);3006
São Sebastião do Anta (MG);6419
São Sebastião do Maranhão (MG);10511
São Sebastião do Oeste (MG);6589
São Sebastião do Paraíso (MG);70533
São Sebastião do Rio Preto (MG);1582
São Sebastião do Rio Verde (MG);2249
São Tiago (MG);11073
São Tomás de Aquino (MG);7222
São Tomé das Letras (MG);7106
São Vicente de Minas (MG);7672
Sapucaí-Mirim (MG);6850
Sardoá (MG);6198
Sarzedo (MG);31037
Setubinha (MG);12060
Sem-Peixe (MG);2776
Senador Amaral (MG);5439
Senador Cortes (MG);2049
Senador Firmino (MG);7792
Senador José Bento (MG);1672
Senador Modestino Gonçalves (MG);4410
Senhora de Oliveira (MG);5892
Senhora do Porto (MG);3602
Senhora dos Remédios (MG);10622
Sericita (MG);7434
Seritinga (MG);1874
Serra Azul de Minas (MG);4372
Serra da Saudade (MG);812
Serra dos Aimorés (MG);8809
Serra do Salitre (MG);11491
Serrania (MG);7812
Serranópolis de Minas (MG);4769
Serranos (MG);2023
Serro (MG);21435
Sete Lagoas (MG);236228
Silveirânia (MG);2292
Silvianópolis (MG);6314
Simão Pereira (MG);2651
Simonésia (MG);19633
Sobrália (MG);5791
Soledade de Minas (MG);6131
