Várzea Nova (BA);-;52;-
Varzedo (BA);-;-;-
Vera Cruz (BA);-;24;-
Vereda (BA);-;3;-
Vitória da Conquista (BA);-;770;-
Wagner (BA);-;-;-
Wanderley (BA);-;-;-
Xique-Xique (BA);-;-;-
Abadia dos Dourados (MG);-;8;-
Abaeté (MG);-;74;-
Açucena (MG);-;12;-
Água Boa (MG);-;6;-
Água Comprida (MG);-;8;-
Aguanil (MG);-;35;-
Águas Formosas (MG);-;7;-
Águas Vermelhas (MG);-;22;-
Aimorés (MG);-;80;-
Aiuruoca (MG);-;30;-
Alagoa (MG);-;5;-
Albertina (MG);-;17;-
Além Paraíba (MG);-;71;-
Alfenas (MG);-;314;-
Almenara (MG);-;125;-
Alpercata (MG);-;2;-
Alpinópolis (MG);-;29;-
Alterosa (MG);-;70;-
Alto Caparaó (MG);-;-;-
Alto Rio Doce (MG);-;22;-
Alvarenga (MG);-;6;-
Alvorada de Minas (MG);-;-;-
Amparo do Serra (MG);-;-;-
Andradas (MG);-;117;-
Cachoeira de Pajeú (MG);-;-;-
Andrelândia (MG);-;-;-
Angelândia (MG);-;18;-
Antônio Dias (MG);-;-;-
Antônio Prado de Minas (MG);-;-;-
Araçaí (MG);-;8;-
Aracitaba (MG);-;-;-
Araçuaí (MG);-;75;-
Araguari (MG);-;478;-
Arantina (MG);-;24;-
Araújos (MG);-;52;-
Araxá (MG);-;317;-
Arceburgo (MG);-;32;-
Arcos (MG);-;313;-
Areado (MG);-;-;-
Argirita (MG);-;-;-
Aricanduva (MG);-;8;-
Arinos (MG);-;-;-
Astolfo Dutra (MG);-;15;-
Ataléia (MG);-;17;-
Augusto de Lima (MG);-;2;-
Baependi (MG);-;62;-
Bambuí (MG);-;80;-
Bandeira (MG);-;7;-
Bandeira do Sul (MG);-;26;-
Barão de Cocais (MG);-;209;-
Barão de Monte Alto (MG);-;-;-
Barra Longa (MG);-;-;-
Barroso (MG);-;-;-
Bela Vista de Minas (MG);-;-;-
Belmiro Braga (MG);-;10;-
Belo Horizonte (MG);-;4416;-
Belo Oriente (MG);-;-;-
Belo Vale (MG);-;18;1
Berilo (MG);-;23;-
Berizal (MG);-;-;-
Betim (MG);-;1182;-
Bias Fortes (MG);-;-;-
Biquinhas (MG);-;-;-
Boa Esperança (MG);-;159;-
Bocaiúva (MG);-;133;-
Bom Despacho (MG);-;199;-
Bom Jardim de Minas (MG);-;20;-
Bom Jesus da Penha (MG);-;20;-
Bom Jesus do Amparo (MG);-;-;-
Bom Jesus do Galho (MG);-;42;-
Bom Repouso (MG);-;20;-
Bom Sucesso (MG);-;171;-
Bonfim (MG);-;27;-
Bonito de Minas (MG);-;-;-
Borda da Mata (MG);-;41;-
Botelhos (MG);-;24;-
Botumirim (MG);-;18;-
Brasilândia de Minas (MG);-;104;-
Brasília de Minas (MG);-;62;-
Brás Pires (MG);-;17;-
Braúnas (MG);-;2;-
Brumadinho (MG);-;93;-
Bueno Brandão (MG);-;34;-
Buenópolis (MG);-;27;-
Bugre (MG);-;-;-
Buritis (MG);-;21;-
Buritizeiro (MG);-;-;-
Cabeceira Grande (MG);-;-;-
Cabo Verde (MG);-;27;-
Cachoeira da Prata (MG);-;23;-
Cachoeira de Minas (MG);-;50;-
Caetanópolis (MG);-;-;-
Caeté (MG);-;215;-
Cajuri (MG);-;9;-
Camacho (MG);-;-;-
Camanducaia (MG);-;54;-
Cambuí (MG);-;88;-
Cambuquira (MG);-;46;-
Campanário (MG);-;-;-
Campanha (MG);-;69;-
Campestre (MG);-;35;-
Campina Verde (MG);-;86;-
Campo Azul (MG);-;-;-
Campo do Meio (MG);-;46;-
Campo Florido (MG);-;31;-
Campos Altos (MG);-;-;-
Campos Gerais (MG);-;98;0
Canaã (MG);-;-;-
Canápolis (MG);-;62;-
Cana Verde (MG);-;-;-
Candeias (MG);-;-;-
Caparaó (MG);-;2;-
Capela Nova (MG);-;6;-
Capelinha (MG);-;101;-
Capetinga (MG);-;6;-
Capim Branco (MG);-;15;-
Capitão Andrade (MG);-;18;-
Capitão Enéas (MG);-;27;-
Caputira (MG);-;14;-
Caraí (MG);-;3;-
Caranaíba (MG);-;-;-
Carangola (MG);-;39;-
Carbonita (MG);-;31;-
Careaçu (MG);-;17;-
Carlos Chagas (MG);-;43;-
Carmésia (MG);-;6;-
Carmo da Cachoeira (MG);-;42;-
Carmo da Mata (MG);-;-;-
Carmo de Minas (MG);-;29;1
Carmo do Cajuru (MG);-;153;-
Carmo do Paranaíba (MG);-;96;-
Carmo do Rio Claro (MG);-;63;-
Carmópolis de Minas (MG);-;78;-
Carneirinho (MG);-;42;-
Carrancas (MG);-;8;-
Carvalhópolis (MG);-;15;-
Carvalhos (MG);-;16;-
Casa Grande (MG);-;-;-
Cascalho Rico (MG);-;-;-
Cássia (MG);-;-;-
Conceição da Barra de Minas (MG);-;8;-
Cataguases (MG);-;134;-
Catas Altas (MG);-;-;-
Catas Altas da Noruega (MG);-;-;-
Catuji (MG);-;6;-
Catuti (MG);-;14;-
Caxambu (MG);-;67;-
Cedro do Abaeté (MG);-;-;-
Central de Minas (MG);-;30;-
Centralina (MG);-;43;-
Chalé (MG);-;2;-
Chapada do Norte (MG);-;-;-
Chapada Gaúcha (MG);-;-;-
Chiador (MG);-;46;-
Cipotânea (MG);-;18;-
Claraval (MG);-;12;-
Claro dos Poções (MG);-;18;-
Cláudio (MG);-;100;-
Coimbra (MG);-;-;-
Coluna (MG);-;-;-
Comendador Gomes (MG);-;10;-
Comercinho (MG);-;10;-
Conceição da Aparecida (MG);-;40;-
Conceição das Alagoas (MG);-;100;-
Conceição de Ipanema (MG);-;10;-
Conceição do Mato Dentro (MG);-;29;-
Conceição do Pará (MG);-;16;-
Conceição do Rio Verde (MG);-;-;-
Conceição dos Ouros (MG);-;61;-
Cônego Marinho (MG);-;-;-
Confins (MG);-;-;-
Congonhal (MG);-;37;-
Congonhas (MG);-;118;-
Congonhas do Norte (MG);-;4;-
Conquista (MG);-;22;-
Conselheiro Lafaiete (MG);-;360;-
Conselheiro Pena (MG);-;76;-
Consolação (MG);-;4;-
Contagem (MG);-;1218;-
Coqueiral (MG);-;42;-
Coração de Jesus (MG);-;27;-
Cordisburgo (MG);-;23;-
Cordislândia (MG);-;-;-
Corinto (MG);-;92;-
Coromandel (MG);-;148;-
Coronel Fabriciano (MG);-;189;-
Coronel Murta (MG);-;13;-
Coronel Pacheco (MG);-;-;-
Coronel Xavier Chaves (MG);-;10;-
Córrego Danta (MG);-;-;-
Córrego do Bom Jesus (MG);-;10;-
Córrego Fundo (MG);-;75;-
Córrego Novo (MG);-;15;-
Couto de Magalhães de Minas (MG);-;20;-
Crisólita (MG);-;5;-
Cristália (MG);-;9;-
Cristiano Otoni (MG);-;13;-
Cristina (MG);-;44;1
Crucilândia (MG);-;22;-
Cruzília (MG);-;55;-
Curral de Dentro (MG);-;-;-
Curvelo (MG);-;187;-
Datas (MG);-;-;-
Delfinópolis (MG);-;-;-
Delta (MG);-;-;-
Descoberto (MG);-;15;-
Desterro de Entre Rios (MG);-;27;-
Desterro do Melo (MG);-;7;-
Diamantina (MG);-;133;-
Diogo de Vasconcelos (MG);-;-;-
Dionísio (MG);-;21;-
Divinésia (MG);-;29;-
Divinolândia de Minas (MG);-;12;-
Divinópolis (MG);-;818;-
Divisa Alegre (MG);-;-;-
Divisa Nova (MG);-;33;-
Divisópolis (MG);-;10;-
Dom Bosco (MG);-;-;-
Dom Joaquim (MG);-;6;0
Dom Silvério (MG);-;-;-
Dom Viçoso (MG);-;6;-
Dona Euzébia (MG);-;19;-
Dores de Campos (MG);-;33;-
Dores de Guanhães (MG);-;-;-
Dores do Indaiá (MG);-;65;-
Doresópolis (MG);-;-;-
Douradoquara (MG);-;10;-
Durandé (MG);-;-;-
Elói Mendes (MG);-;95;-
Engenheiro Navarro (MG);-;23;-
Entre Folhas (MG);-;35;-
Entre Rios de Minas (MG);-;53;-
Ervália (MG);-;-;-
Esmeraldas (MG);-;31;-
Espera Feliz (MG);-;-;-
Espinosa (MG);-;-;-
Estiva (MG);-;45;-
Estrela Dalva (MG);-;4;-
Estrela do Indaiá (MG);-;10;-
Estrela do Sul (MG);-;23;-
Extrema (MG);-;62;1
Fama (MG);-;6;-
Faria Lemos (MG);-;-;-
Felício dos Santos (MG);-;-;-
São Gonçalo do Rio Preto (MG);-;-;-
Felisburgo (MG);-;16;-
Felixlândia (MG);-;-;-
Fernandes Tourinho (MG);-;3;-
Ferros (MG);-;-;-
Formiga (MG);-;308;-
Formoso (MG);-;-;-
Fortaleza de Minas (MG);-;11;-
Fortuna de Minas (MG);-;19;-
Francisco Badaró (MG);-;-;-
Francisco Dumont (MG);-;16;-
Francisco Sá (MG);-;-;-
Franciscópolis (MG);-;-;-
Frei Gaspar (MG);-;13;-
Frei Lagonegro (MG);-;7;-
Fronteira (MG);-;70;-
Fronteira dos Vales (MG);-;9;-
Fruta de Leite (MG);-;-;-
Frutal (MG);-;171;-
Funilândia (MG);-;13;-
Galiléia (MG);-;20;-
Gameleiras (MG);-;-;-
Glaucilândia (MG);-;11;-
Goiabeira (MG);-;11;-
Goianá (MG);-;20;-
Gonçalves (MG);-;6;-
Gonzaga (MG);-;2;-
Gouveia (MG);-;-;-
Governador Valadares (MG);-;708;2
Grão Mogol (MG);-;5;-
Grupiara (MG);-;-;-
Guanhães (MG);-;106;-
Guapé (MG);-;-;-
Guaraciaba (MG);-;7;-
Guaraciama (MG);-;-;-
Guaranésia (MG);-;70;-
Guarani (MG);-;30;-
Guarará (MG);-;-;-
Guarda-Mor (MG);-;25;-
Guaxupé (MG);-;217;-
Guidoval (MG);-;-;-
Guimarânia (MG);-;25;-
Guiricema (MG);-;15;-
Gurinhatã (MG);-;14;-
Heliodora (MG);-;7;-
Ibertioga (MG);-;20;-
Ibiá (MG);-;72;-
Ibiaí (MG);-;32;-
Ibiracatu (MG);-;-;-
Ibiraci (MG);-;25;-
Ibirité (MG);-;398;-
Ibitiúra de Minas (MG);-;-;-
Ibituruna (MG);-;15;-
Icaraí de Minas (MG);-;17;-
Igarapé (MG);-;74;-
Igaratinga (MG);-;-;-
Iguatama (MG);-;-;-
Ijaci (MG);-;18;-
Ilicínea (MG);-;-;-
Imbé de Minas (MG);-;48;-
Indaiabira (MG);-;8;-
Indianópolis (MG);-;-;-
Inhapim (MG);-;58;-
Inhaúma (MG);-;-;-
Inimutaba (MG);-;30;-
Ipaba (MG);-;32;-
Ipanema (MG);-;72;-
Ipatinga (MG);-;559;-
Ipiaçu (MG);-;12;-
Ipuiúna (MG);-;25;-
Iraí de Minas (MG);-;38;-
Itabira (MG);-;311;-
Itabirinha (MG);-;27;-
Itabirito (MG);-;247;-
Itacambira (MG);-;-;-
Itacarambi (MG);-;23;-
Itaguara (MG);-;71;-
Itaipé (MG);-;18;-
Itajubá (MG);-;339;-
Itamarandiba (MG);-;64;-
Itambacuri (MG);-;-;-
Itamogi (MG);-;65;-
Itanhomi (MG);-;-;-
Itaobim (MG);-;22;-
Itapagipe (MG);-;54;-
Itapecerica (MG);-;63;-
Itapeva (MG);-;13;-
Itatiaiuçu (MG);-;-;-
Itaú de Minas (MG);-;28;-
Itaúna (MG);-;365;-
Itaverava (MG);-;-;-
Itinga (MG);-;20;-
Itueta (MG);-;22;-
Ituiutaba (MG);-;526;-
Itumirim (MG);-;-;-
Iturama (MG);-;78;-
Itutinga (MG);-;-;-
Jaboticatubas (MG);-;40;-
Jacinto (MG);-;28;-
Jacuí (MG);-;21;-
Jaíba (MG);-;21;-
Jampruca (MG);-;-;-
Janaúba (MG);-;102;-
Januária (MG);-;66;-
Japonvar (MG);-;-;-
Jenipapo de Minas (MG);-;19;-
Jequeri (MG);-;27;-
Jequitaí (MG);-;-;-
Jequitibá (MG);-;20;-
Jequitinhonha (MG);-;41;-
Jesuânia (MG);-;6;-
Joaíma (MG);-;28;-
João Monlevade (MG);-;-;-
João Pinheiro (MG);-;153;-
Joaquim Felício (MG);-;9;-
Jordânia (MG);-;-;-
José Gonçalves de Minas (MG);-;8;-
José Raydan (MG);-;-;-
Josenópolis (MG);-;10;-
Nova União (MG);-;-;-
Juatuba (MG);-;43;-
Juramento (MG);-;9;-
Juruaia (MG);-;70;-
Juvenília (MG);-;21;-
Ladainha (MG);-;22;-
Lagoa da Prata (MG);-;272;1
Lagoa dos Patos (MG);-;13;-
Lagoa Dourada (MG);-;30;-
Lagoa Formosa (MG);-;84;-
Lagoa Grande (MG);-;45;-
Lagoa Santa (MG);-;208;-
Lajinha (MG);-;16;-
Lambari (MG);-;100;-
Lamim (MG);-;-;-
Laranjal (MG);-;-;-
Lassance (MG);-;-;-
Lavras (MG);-;384;-
Leandro Ferreira (MG);-;11;-
Leme do Prado (MG);-;14;-
Leopoldina (MG);-;-;-
Liberdade (MG);-;-;-
Lima Duarte (MG);-;-;-
Limeira do Oeste (MG);-;18;-
Lontra (MG);-;31;-
Luisburgo (MG);-;10;-
Luislândia (MG);-;-;-
Luz (MG);-;130;2
Machado (MG);-;87;-
Madre de Deus de Minas (MG);-;17;-
Malacacheta (MG);-;32;-
Mamonas (MG);-;4;-
Manga (MG);-;66;-
Manhuaçu (MG);-;245;-
Manhumirim (MG);-;102;-
Mantena (MG);-;138;-
Maravilhas (MG);-;-;-
Mar de Espanha (MG);-;-;-
Marilac (MG);-;29;-
Mário Campos (MG);-;25;-
Maripá de Minas (MG);-;-;-
Marliéria (MG);-;25;-
Martinho Campos (MG);-;58;-
Mata Verde (MG);-;13;-
Materlândia (MG);-;20;-
Mateus Leme (MG);-;183;-
Matias Barbosa (MG);-;-;-
Matias Cardoso (MG);-;-;-
Matipó (MG);-;74;-
Mato Verde (MG);-;-;-
Matozinhos (MG);-;111;-
Medeiros (MG);-;-;-
Medina (MG);-;27;-
Mesquita (MG);-;11;-
Minas Novas (MG);-;32;-
Minduri (MG);-;30;-
Mirabela (MG);-;53;-
Miradouro (MG);-;-;-
Miravânia (MG);-;-;-
Moeda (MG);-;-;-
Moema (MG);-;20;-
Monjolos (MG);-;-;-
Monsenhor Paulo (MG);-;36;-
Montalvânia (MG);-;13;-
Monte Alegre de Minas (MG);-;58;-
Monte Azul (MG);-;17;-
Monte Belo (MG);-;300;-
Monte Carmelo (MG);-;168;-
Monte Formoso (MG);-;6;-
Monte Santo de Minas (MG);-;200;-
Montes Claros (MG);-;1273;-
Monte Sião (MG);-;57;-
Montezuma (MG);-;11;1
Morada Nova de Minas (MG);-;42;-
Morro da Garça (MG);-;-;-
Muriaé (MG);-;472;-
Mutum (MG);-;29;-
Muzambinho (MG);-;150;-
Nacip Raydan (MG);-;-;-
Nanuque (MG);-;65;-
Naque (MG);-;14;-
Natalândia (MG);-;-;-
Natércia (MG);-;14;-
Nazareno (MG);-;42;-
Nepomuceno (MG);-;60;-
Ninheira (MG);-;2;-
Nova Belém (MG);-;4;-
Nova Era (MG);-;-;-
Nova Lima (MG);-;79;-
Nova Módica (MG);-;11;-
Nova Ponte (MG);-;117;-
Nova Porteirinha (MG);-;6;-
Nova Resende (MG);-;-;-
Nova Serrana (MG);-;241;-
Novo Cruzeiro (MG);-;26;-
Novo Oriente de Minas (MG);-;15;-
Novorizonte (MG);-;6;-
Olhos-d'Água (MG);-;-;-
Olímpio Noronha (MG);-;14;-
Oliveira (MG);-;-;-
Oliveira Fortes (MG);-;-;-
Onça de Pitangui (MG);-;22;-
Oratórios (MG);-;28;-
Orizânia (MG);-;4;-
Ouro Branco (MG);-;130;-
Ouro Fino (MG);-;142;-
Ouro Verde de Minas (MG);-;-;-
Padre Carvalho (MG);-;11;-
Padre Paraíso (MG);-;-;-
Paineiras (MG);-;-;-
Pains (MG);-;36;-
Pai Pedro (MG);-;-;-
Paiva (MG);-;-;-
Palma (MG);-;-;-
Palmópolis (MG);-;-;-
Papagaios (MG);-;37;-
Paracatu (MG);-;267;-
Pará de Minas (MG);-;263;-
Paraguaçu (MG);-;79;-
Paraopeba (MG);-;-;-
Passabém (MG);-;3;-
Passa Tempo (MG);-;26;-
Passos (MG);-;459;-
Patis (MG);-;-;-
Patos de Minas (MG);-;628;-
Patrocínio (MG);-;400;-
Patrocínio do Muriaé (MG);-;23;-
Paula Cândido (MG);-;6;-
Paulistas (MG);-;10;-
Pavão (MG);-;24;-
Peçanha (MG);-;-;-
Pedra Azul (MG);-;39;-
Pedra Bonita (MG);-;-;-
Pedra do Anta (MG);-;-;-
Pedra do Indaiá (MG);-;-;-
Pedra Dourada (MG);-;-;-
Pedralva (MG);-;18;-
Pedras de Maria da Cruz (MG);-;24;-
Pedrinópolis (MG);-;-;-
Pedro Leopoldo (MG);-;91;-
Pequeri (MG);-;-;-
Pequi (MG);-;-;-
Perdigão (MG);-;-;-
Perdões (MG);-;71;-
Periquito (MG);-;37;-
Pescador (MG);-;18;-
Piedade de Ponte Nova (MG);-;1;-
Piedade do Rio Grande (MG);-;9;-
Piedade dos Gerais (MG);-;-;-
Pimenta (MG);-;41;-
Pingo-d'Água (MG);-;-;-
Pintópolis (MG);-;-;-
Pirajuba (MG);-;31;-
Piranguçu (MG);-;20;-
Pirapetinga (MG);-;21;-
Pirapora (MG);-;85;-
Pitangui (MG);-;300;-
Piumhi (MG);-;137;-
Planura (MG);-;-;-
Poço Fundo (MG);-;-;-
Poços de Caldas (MG);-;969;-
Pompéu (MG);-;147;-
Ponto Chique (MG);-;-;-
Ponto dos Volantes (MG);-;-;-
Porteirinha (MG);-;75;-
Porto Firme (MG);-;-;-
Poté (MG);-;36;-
Pouso Alegre (MG);-;528;10
Prados (MG);-;35;-
Prata (MG);-;-;0
Pratápolis (MG);-;23;-
Pratinha (MG);-;24;-
Presidente Bernardes (MG);-;5;-
Presidente Juscelino (MG);-;7;-
Presidente Kubitschek (MG);-;-;-
Prudente de Morais (MG);-;21;-
Quartel Geral (MG);-;-;-
Queluzito (MG);-;-;-
Raposos (MG);-;60;-
Raul Soares (MG);-;54;-
Recreio (MG);-;-;-
Resplendor (MG);-;39;-
Ressaquinha (MG);-;14;-
Riachinho (MG);-;-;-
Riacho dos Machados (MG);-;18;-
Ribeirão das Neves (MG);-;642;-
Ribeirão Vermelho (MG);-;22;-
Rio Acima (MG);-;-;-
Rio Casca (MG);-;28;-
Rio Doce (MG);-;11;-
Rio do Prado (MG);-;11;-
Rio Espera (MG);-;10;-
Rio Manso (MG);-;-;-
Rio Novo (MG);-;12;-
Rio Pardo de Minas (MG);-;37;-
Rio Piracicaba (MG);-;25;-
Rio Pomba (MG);-;-;-
Rio Preto (MG);-;-;-
Ritápolis (MG);-;10;-
Rochedo de Minas (MG);-;15;-
Rodeiro (MG);-;56;-
Rosário da Limeira (MG);-;9;1
Rubelita (MG);-;12;-
Rubim (MG);-;7;-
Sabará (MG);-;305;-
Sabinópolis (MG);-;-;-
Sacramento (MG);-;76;-
Salinas (MG);-;123;-
Salto da Divisa (MG);-;-;-
Santa Bárbara (MG);-;-;-
Santa Bárbara do Leste (MG);-;10;-
Santa Bárbara do Monte Verde (MG);-;-;-
Santa Bárbara do Tugúrio (MG);-;-;-
Santa Cruz de Salinas (MG);-;9;-
Santa Cruz do Escalvado (MG);-;-;-
Santa Efigênia de Minas (MG);-;-;-
Santa Fé de Minas (MG);-;-;-
Santa Helena de Minas (MG);-;8;-
Santa Luzia (MG);-;460;-
Santa Maria de Itabira (MG);-;-;-
Santa Maria do Salto (MG);-;13;-
Santa Maria do Suaçuí (MG);-;26;-
Santana da Vargem (MG);-;16;-
Santana de Cataguases (MG);-;13;-
Santana de Pirapama (MG);-;13;-
Santana do Deserto (MG);-;-;-
Santana do Garambéu (MG);-;10;-
Santana do Jacaré (MG);-;-;-
Santana do Manhuaçu (MG);-;-;-
Santana do Paraíso (MG);-;51;-
Santana do Riacho (MG);-;-;-
Santana dos Montes (MG);-;-;-
Santa Rita de Caldas (MG);-;24;-
Santa Rita de Jacutinga (MG);-;36;-
Santa Rita de Ibitipoca (MG);-;25;-
Santa Rita do Itueto (MG);-;1;-
Santa Rita do Sapucaí (MG);-;116;-
Santa Vitória (MG);-;129;-
Santo Antônio do Aventureiro (MG);-;7;-
Santo Antônio do Grama (MG);-;12;-
Santo Antônio do Itambé (MG);-;-;-
Santo Antônio do Jacinto (MG);-;-;-
Santo Antônio do Monte (MG);-;88;-
Santo Antônio do Retiro (MG);-;10;-
Santo Hipólito (MG);-;-;-
Santos Dumont (MG);-;62;-
São Bento Abade (MG);-;22;-
São Brás do Suaçuí (MG);-;-;-
São Domingos das Dores (MG);-;8;-
São Domingos do Prata (MG);-;-;-
São Félix de Minas (MG);-;-;-
São Francisco (MG);-;92;-
São Francisco de Sales (MG);-;-;-
São Francisco do Glória (MG);-;8;-
São Geraldo (MG);-;-;-
São Geraldo da Piedade (MG);-;7;-
São Geraldo do Baixio (MG);-;15;-
São Gonçalo do Abaeté (MG);-;20;-
São Gonçalo do Pará (MG);-;52;-
São Gonçalo do Sapucaí (MG);-;105;-
São Gotardo (MG);-;108;-
São João Batista do Glória (MG);-;40;-
São João da Lagoa (MG);-;-;-
São João da Mata (MG);-;-;-
São João da Ponte (MG);-;7;-
São João das Missões (MG);-;-;-
São João del Rei (MG);-;315;-
São João do Manhuaçu (MG);-;31;-
São João do Manteninha (MG);-;19;-
São João do Pacuí (MG);-;-;-
São João do Paraíso (MG);-;30;-
São João Evangelista (MG);-;15;-
São João Nepomuceno (MG);-;32;-
São Joaquim de Bicas (MG);-;120;-
São José da Barra (MG);-;-;-
São José da Lapa (MG);-;79;-
São José da Safira (MG);-;7;-
São José da Varginha (MG);-;-;-
São José do Divino (MG);-;9;-
São José do Goiabal (MG);-;-;-
São José do Jacuri (MG);-;7;-
São José do Mantimento (MG);-;-;-
São Lourenço (MG);-;180;-
São Miguel do Anta (MG);-;10;-
São Pedro da União (MG);-;21;-
São Pedro dos Ferros (MG);-;-;-
São Pedro do Suaçuí (MG);-;-;-
São Romão (MG);-;-;-
São Roque de Minas (MG);-;13;-
São Sebastião da Vargem Alegre (MG);-;7;-
São Sebastião do Anta (MG);-;15;-
São Sebastião do Maranhão (MG);-;11;-
São Sebastião do Oeste (MG);-;-;-
São Sebastião do Paraíso (MG);-;247;-
São Sebastião do Rio Preto (MG);-;-;-
São Sebastião do Rio Verde (MG);-;9;-
São Tiago (MG);-;35;-
São Tomás de Aquino (MG);-;-;-
São Vicente de Minas (MG);-;25;-
Sapucaí-Mirim (MG);-;18;-
Sardoá (MG);-;8;-
Sarzedo (MG);-;136;-
Setubinha (MG);-;5;-
Senador Amaral (MG);-;13;-
Senador Cortes (MG);-;-;-
Senador Firmino (MG);-;21;-
Senador José Bento (MG);-;6;-
Senador Modestino Gonçalves (MG);-;10;-
Senhora de Oliveira (MG);-;3;-
Senhora do Porto (MG);-;-;-
Senhora dos Remédios (MG);-;2;-
Sericita (MG);-;30;-
Seritinga (MG);-;7;-
Serra Azul de Minas (MG);-;9;-
Serra da Saudade (MG);-;2;-
Serra dos Aimorés (MG);-;6;-
Serra do Salitre (MG);-;-;-
Serrania (MG);-;60;-
Serranópolis de Minas (MG);-;-;-
Serranos (MG);-;-;-
Serro (MG);-;73;-
Sete Lagoas (MG);-;738;-
Silveirânia (MG);-;10;-
Simão Pereira (MG);-;2;-
Simonésia (MG);-;-;-
Sobrália (MG);-;-;-
Soledade de Minas (MG);-;23;-
Tabuleiro (MG);-;-;-
Taiobeiras (MG);-;21;-
Taparuba (MG);-;-;-
Tapira (MG);-;-;-
Tapiraí (MG);-;-;-
Taquaraçu de Minas (MG);-;6;-
Tarumirim (MG);-;-;-
Teixeiras (MG);-;-;-
Teófilo Otoni (MG);-;214;11
Timóteo (MG);-;196;-
Tiradentes (MG);-;23;-
Tiros (MG);-;26;-
Tocantins (MG);-;44;-
Toledo (MG);-;-;-
Tombos (MG);-;-;-
Três Corações (MG);-;285;-
Três Marias (MG);-;85;-
Três Pontas (MG);-;222;-
Turmalina (MG);-;48;-
Turvolândia (MG);-;23;-
Ubá (MG);-;-;-
Ubaí (MG);-;-;-
Ubaporanga (MG);-;50;-
Uberaba (MG);-;-;-
Uberlândia (MG);-;2576;-
Umburatiba (MG);-;5;-
Unaí (MG);-;298;-
União de Minas (MG);-;15;-
Uruana de Minas (MG);-;-;-
Urucânia (MG);-;42;-
Urucuia (MG);-;-;-
Vargem Alegre (MG);-;27;-
Vargem Bonita (MG);-;28;-
Vargem Grande do Rio Pardo (MG);-;-;-
Varginha (MG);-;535;-
Várzea da Palma (MG);-;106;-
Varzelândia (MG);-;11;-
Vazante (MG);-;69;-
Verdelândia (MG);-;-;-
Veredinha (MG);-;11;-
Veríssimo (MG);-;18;-
Vermelho Novo (MG);-;8;-
Vespasiano (MG);-;227;-
Viçosa (MG);-;214;1
Vieiras (MG);-;-;-
Mathias Lobato (MG);-;-;-
Virgínia (MG);-;-;-
Virginópolis (MG);-;14;-
Volta Grande (MG);-;25;-
Wenceslau Braz (MG);-;-;-
Afonso Cláudio (ES);-;43;-
Águia Branca (ES);-;-;-
Água Doce do Norte (ES);-;-;-
Alegre (ES);-;54;-
Alto Rio Novo (ES);-;-;-
Anchieta (ES);-;55;-
Apiacá (ES);-;15;-
Aracruz (ES);-;260;-
Baixo Guandu (ES);-;80;-
Barra de São Francisco (ES);-;37;-
Boa Esperança (ES);-;46;-
Bom Jesus do Norte (ES);-;20;-
Brejetuba (ES);-;10;-
Cachoeiro de Itapemirim (ES);-;511;-
Cariacica (ES);-;375;-
Castelo (ES);-;56;-
Colatina (ES);-;208;-
Conceição da Barra (ES);-;19;-
Conceição do Castelo (ES);-;-;-
Domingos Martins (ES);-;22;-
Dores do Rio Preto (ES);-;-;-
Ecoporanga (ES);-;9;-
Fundão (ES);-;29;-
Governador Lindenberg (ES);-;-;-
Guarapari (ES);-;208;-
Ibiraçu (ES);-;65;-
Iconha (ES);-;23;-
Irupi (ES);-;4;-
Itaguaçu (ES);-;-;-
Itapemirim (ES);-;40;-
Itarana (ES);-;20;-
Jerônimo Monteiro (ES);-;55;-
João Neiva (ES);-;57;-
Laranja da Terra (ES);-;21;-
Linhares (ES);-;242;-
Mantenópolis (ES);-;8;-
Marataízes (ES);-;60;-
Marechal Floriano (ES);-;4;-
Marilândia (ES);-;27;-
Mimoso do Sul (ES);-;46;-
Montanha (ES);-;6;-
Mucurici (ES);-;3;-
Muniz Freire (ES);-;13;-
Muqui (ES);-;35;-
Pancas (ES);-;-;-
Pedro Canário (ES);-;40;-
Pinheiros (ES);-;-;-
Piúma (ES);-;51;-
Ponto Belo (ES);-;8;-
Presidente Kennedy (ES);-;41;-
Rio Bananal (ES);-;28;-
Santa Leopoldina (ES);-;-;-
Santa Maria de Jetibá (ES);-;35;-
Santa Teresa (ES);-;42;-
São Domingos do Norte (ES);-;8;-
São Gabriel da Palha (ES);-;35;-
São José do Calçado (ES);-;20;-
São Mateus (ES);-;188;-
São Roque do Canaã (ES);-;4;-
Serra (ES);-;945;-
Sooretama (ES);-;60;-
Vargem Alta (ES);-;5;-
Venda Nova do Imigrante (ES);-;33;-
Viana (ES);-;88;-
Vila Valério (ES);-;21;-
Vila Velha (ES);-;405;-
Vitória (ES);-;476;-
Angra dos Reis (RJ);-;239;-
Barra Mansa (RJ);-;-;-
Belford Roxo (RJ);-;418;-
Bom Jardim (RJ);-;-;-
Bom Jesus do Itabapoana (RJ);-;-;-
Cambuci (RJ);-;-;-
Carapebus (RJ);-;-;-
Comendador Levy Gasparian (RJ);-;-;-
Campos dos Goytacazes (RJ);-;779;-
Cantagalo (RJ);-;35;-
Cardoso Moreira (RJ);-;30;-
Carmo (RJ);-;-;-
Casimiro de Abreu (RJ);-;61;-
Conceição de Macabu (RJ);-;-;-
Cordeiro (RJ);-;5;-
